1212	KDR
1213	KHDRBS1
1214	KHSRP
1215	KIAA0101
1216	KIAA1217
1217	KIAA1524
1218	KIDINS220
1219	KIF11
1220	KIF22
1221	KIF23
1222	KIF2A
1223	KIF2B
1224	KIF2C
1225	KIR3DL1
1226	KIT
1227	KLC2
1228	KLF1
1229	KLF10
1230	KLF11
1231	KLF12
1232	KLF15
1233	KLF2
1234	KLF4
1235	KLF5
1236	KLF6
1237	KLK2
1238	KLK3
1239	KLK4
1240	KMT2A
1241	KMT5A
1242	KNL1
1243	KPNA2
1244	KRT14
1245	KRT16
1246	KRT17
1247	KRT18
1248	KRT19
1249	KRT5
1250	KRT7
1251	KRT8
1252	KSR1
1253	L1CAM
1254	L1TD1
1255	LAMA3
1256	LAMB1
1257	LAMP1
1258	LAP3
1259	LASP1
1260	LAT
1261	LAT2
1262	LATS1
1263	LATS2
1264	LBP
1265	LBR
1266	LCAT
1267	LCK
1268	LCP1
1269	LCP2
1270	LCT
1271	LDHA
1272	LDLR
1273	LECT1
1274	LEF1
1275	LEFTY1
1276	LEP
1277	LGALS3
1278	LHB
1279	LHCGR
1280	LHX3
1281	LHX4
1282	LIFR
1283	LIG1
1284	LIG3
1285	LIG4
1286	LIME1
1287	LIMK1
1288	LIMK2
1289	LIN28A
1290	LIPE
1291	LITAF
1292	LMNA
1293	LMO2
1294	LMTK2
1295	LONP1
1296	LOR
1297	LPIN3
1298	LPL
1299	LRP1
1300	LRP5
1301	LRP6
1302	LRRC59
1303	LRRFIP1
1304	LRRK2
1305	LSP1
1306	LTA4H
1307	LTBP1
1308	LTC4S
1309	LTK
1310	LUC7L
1311	LUM
1312	LY96
1313	LYL1
1314	LYN
1315	MACROD1
1316	MAD1L1
1317	MAD2L1
1318	MAF
1319	MAF1
1320	MAFA
1321	MAGEA11
1322	MAN1A1
1323	MAP1LC3A
1324	MAP1LC3B
1325	MAP2
1326	MAP2K1
1327	MAP2K2
1328	MAP2K3
1329	MAP2K4
1330	MAP2K5
1331	MAP2K6
1332	MAP2K7
1333	MAP3K1
1334	MAP3K10
1335	MAP3K11
1336	MAP3K12
1337	MAP3K13
1338	MAP3K14
1339	MAP3K2
1340	MAP3K20
1341	MAP3K3
1342	MAP3K4
1343	MAP3K5
1344	MAP3K7
1345	MAP3K8
1346	MAP4
1347	MAP4K1
1348	MAP4K2
1349	MAP4K3
1350	MAP4K4
1351	MAP4K5
1352	MAP9
1353	MAPK1
1354	MAPK10
1355	MAPK11
1356	MAPK12
1357	MAPK13
1358	MAPK14
1359	MAPK15
1360	MAPK3
1361	MAPK6
1362	MAPK7
1363	MAPK8
1364	MAPK8IP1
1365	MAPK8IP3
1366	MAPK9
1367	MAPKAPK2
1368	MAPKAPK3
1369	MAPKAPK5
1370	MAPRE3
1371	MAPT
1372	MARCKS
1373	MARK1
1374	MARK2
1375	MARK3
1376	MARK4
1377	MAST1
1378	MAST2
1379	MAT2A
1380	MAT2B
1381	MATK
1382	MATN1
1383	MAX
1384	MAZ
1385	MB
1386	MBD3
1387	MBP
1388	MC2R
1389	MC4R
1390	MCF2
1391	MCL1
1392	MCM10
1393	MCM2
1394	MCM3
1395	MCM4
1396	MCM5
1397	MCM6
1398	MCM7
1399	MCM8
1400	MCOLN1
1401	MCPH1
1402	MDC1
1403	MDM2
1404	MDM4
1405	MED1
1406	MED16
1407	MED28
1408	MEF2A
1409	MEF2C
1410	MEF2D
1411	MEFV
1412	MELK
1413	MEOX2
1414	MEP1A
1415	MET
1416	METTL1
1417	MFN2
1418	MGAT5
1419	MGMT
1420	MGST1
1421	MIA
1422	MIF
1423	MITF
1424	MKL1
1425	MKLN1
1426	MKNK1
1427	MKNK2
1428	MLANA
1429	MME
1430	MMP1
1431	MMP10
1432	MMP11
1433	MMP13
1434	MMP14
1435	MMP2
1436	MMP3
1437	MMP7
1438	MMP9
1439	MNDA
1440	MNDAL
1441	MNT
1442	MOB1A
1443	MOB1B
1444	MPL
1445	MPLKIP
1446	MPO
1447	MPZL1
1448	MRE11
1449	MRE11A
1450	MRPL17
1451	MRPL46
1452	MRPS10
1453	MRPS18B
1454	MRPS24
1455	MRVI1
1456	MS4A2
1457	MSC
1458	MSH2
1459	MSH6
1460	MSN
1461	MSR1
1462	MST1
1463	MST1R
1464	MT1G
1465	MTHFD1
1466	MTHFR
1467	MTMR9
1468	MTOR
1469	MTTP
1470	MUC1
1471	MUC2
1472	MUC4
1473	MUC5AC
1474	MVP
1475	MXD1
1476	MXI1
1477	MYB
1478	MYBL2
1479	MYBPC3
1480	MYC
1481	MYCBP
1482	MYCN
1483	MYD88
1484	MYH10
1485	MYH9
1486	MYL12A
1487	MYL12B
1488	MYL9
1489	MYLK
1490	MYO6
1491	MYOCD
1492	MYOD1
1493	MYOM2
1494	MYT1
1495	MZF1
1496	NAA35
1497	NAB2
1498	NABP2
1499	NACA
1500	NANOG
1501	NAP1L1
1502	NARS
1503	NAT1
1504	NBN
1505	NCAM1
1506	NCBP3
1507	NCF1
1508	NCF2
1509	NCF4
1510	NCK1
1511	NCK2
1512	NCL
1513	NCOA1
1514	NCOA2
1515	NCOA3
1516	NCOR1
1517	NCOR2
1518	NDC80
1519	NDE1
1520	NDEL1
1521	NDRG1
1522	NDRG2
1523	NEDD4L
1524	NEDD9
1525	NEFH
1526	NEFL
1527	NEK11
1528	NEK2
1529	NES
1530	NF1
1531	NF2
1532	NFAT5
1533	NFATC1
1534	NFATC2
1535	NFATC3
1536	NFATC4
1537	NFE2L1
1538	NFE2L2
1539	NFIA
1540	NFIC
1541	NFIL3
1542	NFKB1
1543	NFKB2
1544	NFKBIA
1545	NFKBIB
1546	NFYA
1547	NFYB
1548	NGEF
1549	NGF
1550	NINL
1551	NKX2-1
1552	NKX2-5
1553	NKX3-1
1554	NKX3-2
1555	NLK
1556	NLRC4
1557	NME1
1558	NME2
1559	NME3
1560	NMI
1561	NNMT
1562	NOD2
1563	NOL7
1564	NOLC1
1565	NOP56
1566	NOS1
1567	NOS2
1568	NOS3
1569	NOTCH1
1570	NOTCH2
1571	NOX4
1572	NOX5
1573	NOXA1
1574	NOXO1
1575	NPAT
1576	NPC1
1577	NPC1L1
1578	NPHP1
1579	NPHS1
1580	NPM1
1581	NPPA
1582	NQO1
1583	NR0B1
1584	NR0B2
1585	NR1D1
1586	NR1H2
1587	NR1H3
1588	NR1H4
1589	NR1I2
1590	NR1I3
1591	NR2F1
1592	NR2F2
1593	NR2F6
1594	NR3C1
1595	NR3C2
1596	NR4A1
1597	NR4A2
1598	NR5A1
1599	NR5A2
1600	NRCAM
1601	NRF1
1602	NRXN1
1603	NSFL1C
1604	NSUN2
1605	NT5E
1606	NTRK1
1607	NTRK2
1608	NTRK3
1609	NUAK1
1610	NUAK2
1611	NUDC
1612	NUMA1
1613	NUP155
1614	NUP188
1615	NUP50
1616	NUP98
1617	NUPR1
1618	NUSAP1
1619	OCA2
1620	OCLN
1621	ODC1
1622	OGG1
1623	OPRD1
1624	OPRM1
1625	OPTN
1626	ORAI1
1627	ORC1
1628	ORC2
1629	OSBP
1630	OSM
1631	OXSR1
1632	OXT
1633	P4HA1
1634	P4HA2
1635	PA2G4
1636	PADI1
1637	PAGE4
1638	PAK1
1639	PAK2
1640	PAK3
1641	PAK4
1642	PAK6
1643	PANK1
1644	PARD3
1645	PARD6A
1646	PARG
1647	PARK2
1648	PARN
1649	PARP1
1650	PAX2
1651	PAX3
1652	PAX4
1653	PAX5
1654	PAX6
1655	PAX8
1656	PBK
1657	PBX1
1658	PCK1
1659	PCK2
1660	PCNA
1661	PCSK1
1662	PCSK2
1663	PCSK6
1664	PCSK9
1665	PCYT2
1666	PDCD4
1667	PDCD5
1668	PDCL
1669	PDE3A
1670	PDE3B
1671	PDE4C
1672	PDE4D
1673	PDE5A
1674	PDE6G
1675	PDGFA
1676	PDGFB
1677	PDGFC
1678	PDGFRA
1679	PDGFRB
1680	PDHA1
1681	PDHA2
1682	PDHX
1683	PDK1
1684	PDK2
1685	PDK3
1686	PDK4
1687	PDPK1
1688	PDX1
1689	PEA15
1690	PEBP1
1691	PEG3
1692	PELI1
1693	PELI2
1694	PELI3
1695	PELP1
1696	PENK
1697	PER1
1698	PER2
1699	PER3
1700	PERP
1701	PF4
1702	PFKFB2
1703	PFKFB3
1704	PFKL
1705	PFKP
1706	PFN1
1707	PGAM1
1708	PGC
1709	PGF
1710	PGK1
1711	PGM1
1712	PGR
1713	PHB
1714	PHF20
1715	PHGDH
1716	PHLPP1
1717	PHOX2A
1718	PI4KB
1719	PIAS1
1720	PIAS3
1721	PIGR
1722	PIK3C2A
1723	PIK3C2B
1724	PIK3C3
1725	PIK3CA
1726	PIK3R1
1727	PIK3R2
1728	PIK3R3
1729	PIK3R4
1730	PIKFYVE
1731	PIM1
1732	PIM2
1733	PIM3
1734	PIMREG
1735	PIN1
1736	PINK1
1737	PINX1
1738	PIP4K2A
1739	PIP4K2B
1740	PIP5K1C
1741	PITPNM1
1742	PITX1
1743	PITX2
1744	PKD1
1745	PKD2
1746	PKIA
1747	PKLR
1748	PKM
