1129	FOXI1
1130	FOXI2
1131	FOXK2
1132	FOXL2
1133	FOXM1
1134	FOXO1
1135	FOXO3
1136	FOXO4
1137	FOXP1
1138	FOXP2
1139	FOXP3
1140	FPR1
1141	FRAT1
1142	FRAT2
1143	FRS2
1144	FRS3
1145	FRZB
1146	FSCN1
1147	FSHB
1148	FST
1149	FUBP1
1150	FUNDC1
1151	FURIN
1152	FUS
1153	FXR2
1154	FYB1
1155	FYN
1156	FZD1
1157	FZD2
1158	FZD3
1159	FZD5
1160	FZD6
1161	FZD7
1162	FZD8
1163	FZD9
1164	G6PC
1165	G6PD
1166	GAB1
1167	GAB2
1168	GABARAPL1
1169	GABBR1
1170	GABPA
1171	GABPB1
1172	GABPB2
1173	GABRA1
1174	GADD45A
1175	GADD45GIP1
1176	GALNT6
1177	GALT
1178	GAP43
1179	GAPDH
1180	GAS1
1181	GAS2
1182	GAS6
1183	GAS7
1184	GAST
1185	GATA1
1186	GATA2
1187	GATA3
1188	GATA4
1189	GATA5
1190	GATA6
1191	GBX2
1192	GCGR
1193	GCK
1194	GCLC
1195	GCLM
1196	GDF11
1197	GDF15
1198	GDF6
1199	GDI1
1200	GDNF
1201	GFAP
1202	GFER
1203	GFI1
1204	GFI1B
1205	GFPT1
1206	GFRA1
1207	GH1
1208	GHR
1209	GHRL
1210	GHSR
1211	GIT1
1212	GJA1
1213	GJB1
1214	GK
1215	GLCE
1216	GLI1
1217	GLI2
1218	GLI3
1219	GLIS2
1220	GLIS3
1221	GLMN
1222	GLRA1
1223	GLRB
1224	GLRX
1225	GLS2
1226	GMCL1
1227	GML
1228	GMNN
1229	GMPS
1230	GNA11
1231	GNA12
1232	GNA13
1233	GNAI1
1234	GNAI2
1235	GNAI3
1236	GNAO1
1237	GNAQ
1238	GNAS
1239	GNAT1
1240	GNAT2
1241	GNAZ
1242	GNB1
1243	GNB2
1244	GNB3
1245	GNG12
1246	GNG2
1247	GNG3
1248	GNGT1
1249	GNL3
1250	GNRH1
1251	GNRH2
1252	GNRHR
1253	GOLGA2
1254	GOLGA3
1255	GORASP1
1256	GP6
1257	GP9
1258	GPA33
1259	GPER1
1260	GPHN
1261	GPI
1262	GPNMB
1263	GPR143
1264	GPR146
1265	GPR156
1266	GPR37
1267	GPSM2
1268	GPX1
1269	GRAP
1270	GRB10
1271	GRB2
1272	GRB7
1273	GREB1
1274	GRHL2
1275	GRIA1
1276	GRIA4
1277	GRIK1
1278	GRIN1
1279	GRIN2A
1280	GRIN2B
1281	GRIN3A
1282	GRK2
1283	GRK5
1284	GRK6
1285	GRM1
1286	GRM7
1287	GRPR
1288	GSK3A
1289	GSK3B
1290	GSN
1291	GSTA1
1292	GSTK1
1293	GSTM1
1294	GSTP1
1295	GTF2H2
1296	GTF2I
1297	GTSE1
1298	GULP1
1299	GXYLT1
1300	GXYLT2
1301	GYS1
1302	GZMB
1303	H2AFX
1304	H2AFZ
1305	H3F3B
1306	HABP4
1307	HACE1
1308	HAMP
1309	HAX1
